Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-03-10 18:18:13,"Upper Body",56m,"Bench Press (Barbell)",2,135.0,10,0,0,,,
2022-03-10 18:18:13,"Upper Body",56m,"Bench Press (Barbell)",3,145.0,10,0,0,,,
2022-03-10 18:18:13,"Upper Body",56m,"Bench Press (Barbell)",4,145.0,10,0,0,,,
2022-03-10 18:18:13,"Upper Body",56m,"Bent Over Row (Barbell)",1,125.0,10,0,0,"",,
2022-03-10 18:18:13,"Upper Body",56m,"Bent Over Row (Barbell)",2,135.0,10,0,0,,,
2022-03-10 18:18:13,"Upper Body",56m,"Bent Over Row (Barbell)",3,145.0,10,0,0,,,
2022-03-10 18:18:13,"Upper Body",56m,"Bent Over Row (Barbell)",4,155.0,10,0,0,,,
2022-03-22 16:36:16,"Squat Day",51m,"Overhead Press (Barbell)",1,105.0,8,0,0,"","",
2022-03-22 16:36:16,"Squat Day",51m,"Overhead Press (Barbell)",2,115.0,6,0,0,,,
2022-03-22 16:36:16,"Squat Day",51m,"Overhead Press (Barbell)",3,115.0,3,0,0,,,
2022-03-22 16:36:16,"Squat Day",51m,"Overhead Press (Barbell)",4,105.0,3,0,0,,,
2022-03-22 16:36:16,"Squat Day",51m,"Bench Press (Barbell)",1,165.0,6,0,0,"",,
2022-03-22 16:36:16,"Squat Day",51m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2022-03-22 16:36:16,"Squat Day",51m,"Bench Press (Barbell)",3,185.00000000000003,4,0,0,,,
2022-03-22 16:36:16,"Squat Day",51m,"Bench Press (Barbell)",4,175.0,4,0,0,,,
2022-03-22 16:36:16,"Squat Day",51m,"Squat (Barbell)",1,185.00000000000003,2,0,0,"",,
2022-03-22 16:36:16,"Squat Day",51m,"Squat (Barbell)",2,155.0,6,0,0,,,
2022-03-22 16:36:16,"Squat Day",51m,"Squat (Barbell)",3,155.0,6,0,0,,,
2022-03-24 16:21:00,"Deadlift Day",1h,"Overhead Press (Barbell)",1,85.0,10,0,0,"","",
2022-03-24 16:21:00,"Deadlift Day",1h,"Overhead Press (Barbell)",2,95.0,8,0,0,,,
2022-03-24 16:21:00,"Deadlift Day",1h,"Overhead Press (Barbell)",3,105.0,6,0,0,,,
2022-03-24 16:21:00,"Deadlift Day",1h,"Overhead Press (Barbell)",4,115.0,6,0,0,,,
2022-03-24 16:21:00,"Deadlift Day",1h,"Bench Press (Barbell)",1,165.0,6,0,0,"",,
2022-03-24 16:21:00,"Deadlift Day",1h,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2022-03-24 16:21:00,"Deadlift Day",1h,"Bench Press (Barbell)",3,185.00000000000003,4,0,0,,,
2022-03-24 16:21:00,"Deadlift Day",1h,"Bench Press (Barbell)",4,185.00000000000003,3,0,0,,,
2022-03-24 16:21:00,"Deadlift Day",1h,"Bent Over Row (Barbell)",1,135.0,10,0,0,"",,
2022-03-24 16:21:00,"Deadlift Day",1h,"Bent Over Row (Barbell)",2,175.0,6,0,0,,,
2022-03-24 16:21:00,"Deadlift Day",1h,"Bent Over Row (Barbell)",3,175.0,4,0,0,,,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Bench Press (Barbell)",1,165.0,6,0,0,"","",
2022-03-28 17:03:31,"Upper Back",1h 32m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Bench Press (Barbell)",3,185.00000000000003,6,0,0,,,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Bench Press (Barbell)",4,195.0,5,0,0,,,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Overhead Press (Barbell)",1,95.0,6,0,0,"",,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Overhead Press (Barbell)",2,95.0,6,0,0,,,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Overhead Press (Barbell)",3,105.0,6,0,0,,,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Overhead Press (Barbell)",4,105.0,5,0,0,,,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Bent Over Row (Barbell)",1,155.0,8,0,0,"",,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Bent Over Row (Barbell)",2,155.0,8,0,0,,,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Bent Over Row (Barbell)",3,175.0,6,0,0,,,
2022-03-28 17:03:31,"Upper Back",1h 32m,"Bent Over Row (Barbell)",4,175.0,6,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Overhead Press (Barbell)",1,95.0,6,0,0,"","",
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Overhead Press (Barbell)",3,115.0,6,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Overhead Press (Barbell)",4,125.0,6,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Overhead Press (Barbell)",5,135.0,2,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Bench Press (Barbell)",1,165.0,6,0,0,"",,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Bent Over Row (Barbell)",1,135.0,15,0,0,"",,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Bent Over Row (Barbell)",2,135.0,15,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Bent Over Row (Barbell)",3,135.0,15,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Bent Over Row (Barbell)",4,135.0,7,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Deadlift (Barbell)",1,185.00000000000003,6,0,0,"",,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Deadlift (Barbell)",2,205.0,6,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Deadlift (Barbell)",3,225.0,6,0,0,,,
2022-03-31 16:38:34,"Deadlift Day",1h 21m,"Deadlift (Barbell)",4,215.0,5,0,0,,,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Bench Press (Barbell)",1,175.0,6,0,0,"","",
2022-04-04 18:41:56,"Squat Day",1h 25m,"Bench Press (Barbell)",2,185.00000000000003,6,0,0,,,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Bench Press (Barbell)",3,195.0,6,0,0,,,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Bench Press (Barbell)",4,205.0,3,0,0,,,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Overhead Press (Barbell)",1,95.0,8,0,0,"",,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Overhead Press (Barbell)",3,115.0,6,0,0,,,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Overhead Press (Barbell)",4,125.0,3,0,0,,,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Squat (Barbell)",1,135.0,6,0,0,"",,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Squat (Barbell)",2,185.00000000000003,6,0,0,,,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Squat (Barbell)",3,205.0,6,0,0,,,
2022-04-04 18:41:56,"Squat Day",1h 25m,"Squat (Barbell)",4,225.0,2,0,0,,,
2022-04-05 19:30:51,"Climbing",1h 33m,"Rock Climbing",1,0,0,0,75,"","",
2022-04-05 19:30:51,"Climbing",1h 33m,"Pull Up",1,0.0,10,0,0,"",,
2022-04-05 19:30:51,"Climbing",1h 33m,"Pull Up",2,0.0,6,0,0,,,
2022-04-05 19:30:51,"Climbing",1h 33m,"Pull Up",3,0.0,3,0,0,,,
2022-04-05 19:30:51,"Climbing",1h 33m,"Pull Up",4,0.0,4,0,0,,,
2022-04-05 19:30:51,"Climbing",1h 33m,"Pull Up",5,0.0,6,0,0,,,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Bench Press (Barbell)",1,175.0,6,0,0,"","",
2022-04-08 19:22:44,"Upper Body",1h 16m,"Bench Press (Barbell)",2,185.00000000000003,6,0,0,,,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Bench Press (Barbell)",3,195.0,3,0,0,,,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Bench Press (Barbell)",4,185.00000000000003,5,0,0,,,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Overhead Press (Barbell)",1,105.0,6,0,0,"",,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Overhead Press (Barbell)",2,115.0,4,0,0,,,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Overhead Press (Barbell)",3,115.0,4,0,0,,,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Overhead Press (Barbell)",4,105.0,6,0,0,,,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Bent Over Row (Barbell)",1,135.0,15,0,0,"",,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Bent Over Row (Barbell)",2,135.0,15,0,0,,,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Bent Over Row (Barbell)",3,155.0,10,0,0,,,
2022-04-08 19:22:44,"Upper Body",1h 16m,"Bent Over Row (Barbell)",4,165.0,8,0,0,,,
2022-04-11 13:55:22,"Climbing",1h 58m,"Rock Climbing",1,0,0,0,100,"","",
2022-04-11 13:55:22,"Climbing",1h 58m,"Pull Up",1,0.0,13,0,0,"",,
2022-04-11 13:55:22,"Climbing",1h 58m,"Pull Up",2,0.0,7,0,0,,,
2022-04-11 13:55:22,"Climbing",1h 58m,"Pull Up",3,0.0,4,0,0,,,
2022-04-11 13:55:22,"Climbing",1h 58m,"Pull Up",4,0.0,3,0,0,,,
2022-04-12 19:57:00,"Climbing",1h,"Rock Climbing",1,0,0,0,60,"","",
2022-04-14 17:27:48,"Upper Body",38m,"Overhead Press (Barbell)",1,95.0,8,0,0,"","",
2022-04-14 17:27:48,"Upper Body",38m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2022-04-14 17:27:48,"Upper Body",38m,"Overhead Press (Barbell)",3,115.0,6,0,0,,,
2022-04-14 17:27:48,"Upper Body",38m,"Overhead Press (Barbell)",4,125.0,4,0,0,,,
2022-04-14 17:27:48,"Upper Body",38m,"Bench Press (Barbell)",1,175.0,6,0,0,"",,
2022-04-14 17:27:48,"Upper Body",38m,"Bench Press (Barbell)",2,185.00000000000003,4,0,0,,,
2022-04-14 17:27:48,"Upper Body",38m,"Bench Press (Barbell)",3,165.0,6,0,0,,,
2022-04-14 17:27:48,"Upper Body",38m,"Bench Press (Barbell)",4,165.0,6,0,0,,,
2022-04-23 15:56:30,"Climbing",2h 1m,"Rock Climbing",1,0,0,0,7200,"","",
2022-04-30 16:50:23,"Climbing",2h 29m,"Rock Climbing",1,0,0,0,7200,"","",
2022-05-04 08:01:27,"Deadlift Day",24m,"Overhead Press (Barbell)",1,95.0,8,0,0,"","",
2022-05-04 08:01:27,"Deadlift Day",24m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2022-05-04 08:01:27,"Deadlift Day",24m,"Overhead Press (Barbell)",3,115.0,4,0,0,,,
2022-05-04 08:01:27,"Deadlift Day",24m,"Overhead Press (Barbell)",4,115.0,2,0,0,,,
2022-05-04 08:01:27,"Deadlift Day",24m,"Deadlift (Barbell)",1,185.00000000000003,6,0,0,"",,
2022-05-04 08:01:27,"Deadlift Day",24m,"Deadlift (Barbell)",2,195.0,6,0,0,,,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Bench Press (Barbell)",1,165.0,8,0,0,"","",
2022-05-05 17:54:17,"Squat Day",1h 3m,"Bench Press (Barbell)",2,175.0,8,0,0,,,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Bench Press (Barbell)",3,185.00000000000003,6,0,0,,,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Bench Press (Barbell)",4,195.0,4,0,0,,,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Overhead Press (Barbell)",1,85.0,8,0,0,"",,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Overhead Press (Barbell)",2,95.0,7,0,0,,,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Overhead Press (Barbell)",3,105.0,3,0,0,,,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Overhead Press (Barbell)",4,95.0,6,0,0,,,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Bent Over Row (Barbell)",1,135.0,12,0,0,"",,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Bent Over Row (Barbell)",2,135.0,12,0,0,,,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Bent Over Row (Barbell)",3,145.0,12,0,0,,,
2022-05-05 17:54:17,"Squat Day",1h 3m,"Bent Over Row (Barbell)",4,145.0,10,0,0,,,
2022-05-13 17:17:33,"Squat Day",1h 12m,"Overhead Press (Barbell)",1,85.0,10,0,0,"","",
2022-05-13 17:17:33,"Squat Day",1h 12m,"Overhead Press (Barbell)",2,95.0,10,0,0,,,
2022-05-13 17:17:33,"Squat Day",1h 12m,"Overhead Press (Barbell)",3,105.0,8,0,0,,,
2022-05-13 17:17:33,"Squat Day",1h 12m,"Overhead Press (Barbell)",4,115.0,5,0,0,,,
2022-05-13 17:17:33,"Squat Day",1h 12m,"Bench Press (Barbell)",1,165.0,6,0,0,"",,
2022-05-13 17:17:33,"Squat Day",1h 12m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2022-05-13 17:17:33,"Squat Day",1h 12m,"Squat (Barbell)",1,165.0,6,0,0,"",,
2022-05-13 17:17:33,"Squat Day",1h 12m,"Squat (Barbell)",2,175.0,6,0,0,,,
2022-05-14 17:36:33,"Climbing",2h 22m,"Rock Climbing",1,0,0,0,110,"","",
2022-05-14 17:36:33,"Climbing",2h 22m,"Pull Up",1,0.0,10,0,0,"",,
2022-05-14 17:36:33,"Climbing",2h 22m,"Pull Up",2,0.0,6,0,0,,,
2022-05-14 17:36:33,"Climbing",2h 22m,"Pull Up",3,0.0,4,0,0,,,
2022-05-14 17:36:33,"Climbing",2h 22m,"Pull Up",4,0.0,5,0,0,,,
2022-05-14 17:36:33,"Climbing",2h 22m,"Pull Up",5,0.0,10,0,0,,,
2022-05-14 17:36:33,"Climbing",2h 22m,"Pull Up",6,0.0,1,0,0,,,
2022-05-16 16:59:45,"Upper Body",49m,"Overhead Press (Barbell)",1,95.0,6,0,0,"","",
2022-05-16 16:59:45,"Upper Body",49m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2022-05-16 16:59:45,"Upper Body",49m,"Overhead Press (Barbell)",3,115.0,6,0,0,,,
2022-05-16 16:59:45,"Upper Body",49m,"Overhead Press (Barbell)",4,125.0,2,0,0,,,
2022-05-16 16:59:45,"Upper Body",49m,"Bench Press (Barbell)",1,165.0,6,0,0,"",,
2022-05-16 16:59:45,"Upper Body",49m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2022-05-16 16:59:45,"Upper Body",49m,"Bench Press (Barbell)",3,185.00000000000003,5,0,0,,,
2022-05-16 16:59:45,"Upper Body",49m,"Bench Press (Barbell)",4,175.0,6,0,0,,,
2022-05-16 19:24:17,"Climbing",1h 47m,"Rock Climbing",1,0,0,0,90,"","",
2022-05-23 19:03:13,"Climbing",1h 38m,"Rock Climbing",1,0,0,0,90,"","",
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Overhead Press (Barbell)",1,105.0,6,0,0,"","",
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Overhead Press (Barbell)",2,115.0,4,0,0,,,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Overhead Press (Barbell)",3,110.0,6,0,0,,,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Overhead Press (Barbell)",4,115.0,3,0,0,,,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Bench Press (Barbell)",1,135.0,10,0,0,"",,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Bench Press (Barbell)",2,170.0,6,0,0,,,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Bench Press (Barbell)",3,190.0,6,0,0,,,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Bench Press (Barbell)",4,200.0,2,0,0,,,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Deadlift (Barbell)",1,185.00000000000003,6,0,0,"",,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Deadlift (Barbell)",2,165.0,6,0,0,,,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Deadlift (Barbell)",3,175.0,6,0,0,,,
2022-05-25 16:50:11,"Deadlift Day",1h 19m,"Deadlift (Barbell)",4,185.00000000000003,6,0,0,,,
2022-05-27 12:48:20,"Climbing",1h 59m,"Rock Climbing",1,0,0,0,100,"","",
2022-06-03 18:37:11,"Climbing",2h 58m,"Rock Climbing",1,0,0,0,165,"","",
2022-06-08 19:20:13,"Climbing",2h 24m,"Rock Climbing",1,0,0,0,140,"","",
2022-06-10 19:04:18,"Squat Day",40m,"Overhead Press (Barbell)",1,95.0,6,0,0,"","",
2022-06-10 19:04:18,"Squat Day",40m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2022-06-10 19:04:18,"Squat Day",40m,"Overhead Press (Barbell)",3,115.0,6,0,0,,,
2022-06-10 19:04:18,"Squat Day",40m,"Overhead Press (Barbell)",4,120.0,2,0,0,,,
2022-06-10 19:04:18,"Squat Day",40m,"Squat (Barbell)",1,135.0,6,0,0,"",,
2022-06-10 19:04:18,"Squat Day",40m,"Squat (Barbell)",2,160.0,6,0,0,,,
2022-06-10 19:04:18,"Squat Day",40m,"Squat (Barbell)",3,180.0,6,0,0,,,
2022-06-10 19:04:18,"Squat Day",40m,"Squat (Barbell)",4,200.0,2,0,0,,,
2022-06-11 16:22:27,"Climbing",1h 39m,"Rock Climbing",1,0,0,0,90,"","",
2022-06-15 19:01:37,"Climbing",1h 51m,"Rock Climbing",1,0,0,0,100,"","",
2022-06-23 16:35:19,"Squat Day",52m,"Squat (Barbell)",1,155.0,6,0,0,"","",
2022-06-23 16:35:19,"Squat Day",52m,"Squat (Barbell)",2,175.0,6,0,0,,,
2022-06-23 16:35:19,"Squat Day",52m,"Squat (Barbell)",3,205.0,2,0,0,,,
2022-06-23 16:35:19,"Squat Day",52m,"Overhead Press (Barbell)",1,95.0,6,0,0,"",,
2022-06-23 16:35:19,"Squat Day",52m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2022-06-23 16:35:19,"Squat Day",52m,"Overhead Press (Barbell)",3,115.0,6,0,0,,,
2022-06-23 16:35:19,"Squat Day",52m,"Bench Press (Barbell)",1,155.0,6,0,0,"",,
2022-06-23 16:35:19,"Squat Day",52m,"Bench Press (Barbell)",2,175.0,4,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Bench Press (Barbell)",1,135.0,8,0,0,"","",
2022-07-11 17:56:03,"Deadlift Day",53m,"Bench Press (Barbell)",2,170.0,6,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Bench Press (Barbell)",3,165.0,6,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Bench Press (Barbell)",4,155.0,6,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Overhead Press (Barbell)",1,95.0,6,0,0,"",,
2022-07-11 17:56:03,"Deadlift Day",53m,"Overhead Press (Barbell)",2,85.0,6,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Overhead Press (Barbell)",3,90.0,6,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Overhead Press (Barbell)",4,90.0,3,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Romanian Deadlift (Barbell)",1,155.0,6,0,0,"",,
2022-07-11 17:56:03,"Deadlift Day",53m,"Romanian Deadlift (Barbell)",2,155.0,6,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Romanian Deadlift (Barbell)",3,165.0,6,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Bent Over Row (Barbell)",1,135.0,8,0,0,"",,
2022-07-11 17:56:03,"Deadlift Day",53m,"Bent Over Row (Barbell)",2,145.0,8,0,0,,,
2022-07-11 17:56:03,"Deadlift Day",53m,"Bent Over Row (Barbell)",3,145.0,8,0,0,,,
2022-07-15 17:08:07,"Squat Day",46m,"Overhead Press (Barbell)",1,95.0,6,0,0,"","",
2022-07-15 17:08:07,"Squat Day",46m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2022-07-15 17:08:07,"Squat Day",46m,"Overhead Press (Barbell)",3,110.0,6,0,0,,,
2022-07-15 17:08:07,"Squat Day",46m,"Overhead Press (Barbell)",4,102.0,6,0,0,,,
2022-07-15 17:08:07,"Squat Day",46m,"Bench Press (Barbell)",1,155.0,6,0,0,"",,
2022-07-15 17:08:07,"Squat Day",46m,"Bench Press (Barbell)",2,155.0,6,0,0,,,
2022-07-15 17:08:07,"Squat Day",46m,"Bench Press (Barbell)",3,175.0,6,0,0,,,
2022-07-15 17:08:07,"Squat Day",46m,"Squat (Barbell)",1,155.0,6,0,0,"",,
2022-07-15 17:08:07,"Squat Day",46m,"Squat (Barbell)",2,175.0,6,0,0,,,
2022-07-15 17:08:07,"Squat Day",46m,"Squat (Barbell)",3,185.00000000000003,6,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Bench Press (Barbell)",1,155.0,6,0,0,"","",
2022-07-26 17:21:28,"Squat Day",1h 42m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Bench Press (Barbell)",3,195.0,2,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Bench Press (Barbell)",4,185.00000000000003,4,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Bent Over Row (Barbell)",1,135.0,8,0,0,"",,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Bent Over Row (Barbell)",2,170.0,8,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Bent Over Row (Barbell)",3,185.00000000000003,6,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Bent Over Row (Barbell)",4,195.0,3,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Overhead Press (Barbell)",1,95.0,6,0,0,"",,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Overhead Press (Barbell)",2,110.0,4,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Overhead Press (Barbell)",3,100.0,6,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Overhead Press (Barbell)",4,105.0,4,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Squat (Barbell)",1,165.0,6,0,0,"",,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Squat (Barbell)",2,185.00000000000003,6,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Squat (Barbell)",3,205.0,6,0,0,,,
2022-07-26 17:21:28,"Squat Day",1h 42m,"Squat (Barbell)",4,185.00000000000003,6,0,0,,,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Overhead Press (Barbell)",1,95.0,6,0,0,"","",
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Overhead Press (Barbell)",2,100.0,6,0,0,,,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Overhead Press (Barbell)",3,105.0,6,0,0,,,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Overhead Press (Barbell)",4,110.0,5,0,0,,,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Deadlift (Barbell)",1,175.0,6,0,0,"",,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Deadlift (Barbell)",2,195.0,6,0,0,,,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Deadlift (Barbell)",3,210.0,6,0,0,,,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Deadlift (Barbell)",4,220.0,6,0,0,,,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Bent Over Row (Barbell)",1,135.0,8,0,0,"",,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Bent Over Row (Barbell)",2,155.0,8,0,0,,,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Bent Over Row (Barbell)",3,155.0,6,0,0,,,
2022-07-29 17:26:13,"Deadlift Day",1h 5m,"Bent Over Row (Barbell)",4,155.0,6,0,0,,,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Bench Press (Barbell)",1,135.0,6,0,0,"","",
2022-08-02 16:03:26,"Squat Day",1h 5m,"Bench Press (Barbell)",2,175.0,5,0,0,,,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Bench Press (Barbell)",3,180.0,3,0,0,,,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Bench Press (Barbell)",4,165.0,6,0,0,,,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Squat (Barbell)",1,175.0,6,0,0,"",,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Squat (Barbell)",2,190.0,6,0,0,,,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Squat (Barbell)",3,210.0,6,0,0,,,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Squat (Barbell)",4,195.0,6,0,0,,,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Bent Over Row (Barbell)",1,135.0,6,0,0,"",,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Bent Over Row (Barbell)",2,155.0,6,0,0,,,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Bent Over Row (Barbell)",3,165.0,6,0,0,,,
2022-08-02 16:03:26,"Squat Day",1h 5m,"Bent Over Row (Barbell)",4,155.0,5,0,0,,,
2022-08-05 16:42:10,"Deadlift Day",58m,"Overhead Press (Barbell)",1,100.0,6,0,0,"","",
2022-08-05 16:42:10,"Deadlift Day",58m,"Overhead Press (Barbell)",2,110.0,6,0,0,,,
2022-08-05 16:42:10,"Deadlift Day",58m,"Overhead Press (Barbell)",3,120.0,6,0,0,,,
2022-08-05 16:42:10,"Deadlift Day",58m,"Overhead Press (Barbell)",4,122.0,6,0,0,,,
2022-08-05 16:42:10,"Deadlift Day",58m,"Deadlift (Barbell)",1,185.00000000000003,6,0,0,"",,
2022-08-05 16:42:10,"Deadlift Day",58m,"Deadlift (Barbell)",2,205.0,6,0,0,,,
2022-08-05 16:42:10,"Deadlift Day",58m,"Deadlift (Barbell)",3,225.0,6,0,0,,,
2022-08-05 16:42:10,"Deadlift Day",58m,"Deadlift (Barbell)",4,235.0,6,0,0,,,
2022-08-05 16:42:10,"Deadlift Day",58m,"Bench Press (Barbell)",1,135.0,6,0,0,"",,
2022-08-05 16:42:10,"Deadlift Day",58m,"Bench Press (Barbell)",2,155.0,6,0,0,,,
2022-08-08 17:06:40,"Squat Day",1h 44m,"Bench Press (Barbell)",1,145.0,6,0,0,"","",
2022-08-08 17:06:40,"Squat Day",1h 44m,"Bench Press (Barbell)",2,165.0,6,0,0,,,
2022-08-08 17:06:40,"Squat Day",1h 44m,"Bench Press (Barbell)",3,185.00000000000003,4,0,0,,,
2022-08-08 17:06:40,"Squat Day",1h 44m,"Bench Press (Barbell)",4,175.0,3,0,0,,,
2022-08-08 17:06:40,"Squat Day",1h 44m,"Squat (Barbell)",1,185.00000000000003,6,0,0,"",,
2022-08-08 17:06:40,"Squat Day",1h 44m,"Squat (Barbell)",2,205.0,6,0,0,,,
2022-08-08 17:06:40,"Squat Day",1h 44m,"Squat (Barbell)",3,220.0,6,0,0,,,
2022-08-08 17:06:40,"Squat Day",1h 44m,"Overhead Press (Barbell)",1,105.0,5,0,0,"",,
