"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2023-08-07 16:16:04","Push & Abs ","Standing Barbell Military Press","1","33","10","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Standing Barbell Military Press","2","33","9","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Standing Barbell Military Press","3","33","8","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Lateral Dumbbell Raises","1","5","15","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Lateral Dumbbell Raises","2","5","15","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Lateral Dumbbell Raises","3","5","15","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Seated Dumbbell Triceps Extension","1","12","10","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Seated Dumbbell Triceps Extension","2","12","8","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Seated Dumbbell Triceps Extension","3","12","7","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Ab circuit","1","","1","","","",
"2023-08-07 16:16:04","Push & Abs ","Ab circuit","2","","10","","","",
"2023-08-07 16:16:04","Push & Abs ","Ab circuit","3","","9","","","",
"2023-08-10 16:47:33","Legs & Glutes","Barbell Squat","1","65","9","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Barbell Squat","2","65","8","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Barbell Squat","3","65","9","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Leg Press","1","50","10","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Leg Press","2","50","12","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Leg Press","3","50","10","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Barbell Romanian Deadlift","1","45","12","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Barbell Romanian Deadlift","2","45","10","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Barbell Romanian Deadlift","3","45","10","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Barbell Hip Thrust","1","90","10","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Barbell Hip Thrust","2","90","10","","","lbs",
"2023-08-10 16:47:33","Legs & Glutes","Barbell Hip Thrust","3","90","10","","","lbs",
"2023-08-29 01:45:52","Push & Abs ","Barbell Bench Press","1","45","6","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Barbell Bench Press","2","47.5","6","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Barbell Bench Press","3","50","4","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Barbell Bench Press","4","47.5","6","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Barbell Bench Press","5","47.5","8","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Standing Barbell Military Press","1","10","8","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Standing Barbell Military Press","2","15","8","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Standing Barbell Military Press","3","17.5","4","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Standing Barbell Military Press","4","15","8","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Lateral Dumbbell Raises","1","3","12","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Lateral Dumbbell Raises","2","3","12","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Lateral Dumbbell Raises","3","3","15","","","kg",
"2023-08-29 01:45:52","Push & Abs ","Ab circuit","1","","1","","","",
"2023-08-29 01:45:52","Push & Abs ","Ab circuit","2","","10","","","",
"2023-08-29 01:45:52","Push & Abs ","Ab circuit","3","","9","","","",
"2023-08-31 02:06:30","Workout on the fly","Bent Over Barbell Row","1","17.5","10","","","kg",
"2023-08-31 02:06:30","Workout on the fly","Bent Over Barbell Row","2","20","6","","","kg",
"2023-08-31 02:06:30","Workout on the fly","Bent Over Barbell Row","3","20","7","","","kg",
"2023-08-31 02:06:30","Workout on the fly","Barbell Hip Thrust","1","30","10","","","kg",
"2023-08-31 02:06:30","Workout on the fly","Barbell Hip Thrust","2","30","10","","","kg",
"2023-08-31 02:06:30","Workout on the fly","Barbell Hip Thrust","3","30","10","","","kg",
"2023-08-31 02:06:30","Workout on the fly","Barbell Bicep Curl","1","7.5","10","","","kg",
"2023-08-31 02:06:30","Workout on the fly","Barbell Bicep Curl","2","7.5","10","","","kg",
"2023-08-31 02:06:30","Workout on the fly","Barbell Bicep Curl","3","7.5","10","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Barbell Squat","1","55","8","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Barbell Squat","2","55","8","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Barbell Squat","3","55","8","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Leg Press","1","50","10","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Leg Press","2","50","8","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Leg Press","3","50","8","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Barbell Romanian Deadlift","1","35","10","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Barbell Romanian Deadlift","2","35","10","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Barbell Romanian Deadlift","3","35","10","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Barbell Hip Thrust","1","90","10","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Barbell Hip Thrust","2","90","9","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Barbell Hip Thrust","3","90","9","","","kg",
"2023-09-06 15:23:42","Legs & Glutes","Hanging Leg Raise","1","","20","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Barbell Bench Press","1","45","5","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Barbell Bench Press","2","50","6","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Barbell Bench Press","3","50","6","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Barbell Bench Press","4","50","6","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Standing Barbell Military Press","1","38","4","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Standing Barbell Military Press","2","43","3","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Standing Barbell Military Press","3","43","2","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Standing Barbell Military Press","4","35.5","8","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Lateral Dumbbell Raises","1","5","17","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Lateral Dumbbell Raises","2","8","12","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Lateral Dumbbell Raises","3","8","12","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Seated Dumbbell Triceps Extension","1","12","12","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Seated Dumbbell Triceps Extension","2","12","10","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Seated Dumbbell Triceps Extension","3","12","10","","","lbs",
"2023-09-11 14:58:52","Push & Abs ","Ab circuit","1","","15","","","",
"2023-09-11 14:58:52","Push & Abs ","Ab circuit","2","","10","","","",
"2023-09-11 14:58:52","Push & Abs ","Ab circuit","3","","9","","","",
"2023-09-13 13:24:08","Pull","Barbell Squat","1","45","5","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Squat","2","65","5","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Squat","3","75","5","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Squat","4","75","5","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Squat","5","75","5","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Deadlifts","1","65","5","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Deadlifts","2","85","3","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Deadlifts","3","85","3","","","lbs",
"2023-09-13 13:24:08","Pull","One Arm Dumbbell Row","1","10","10","","","lbs",
"2023-09-13 13:24:08","Pull","One Arm Dumbbell Row","2","10","10","","","lbs",
"2023-09-13 13:24:08","Pull","One Arm Dumbbell Row","3","10","10","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Bicep Curl","1","20","10","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Bicep Curl","2","20","10","","","lbs",
"2023-09-13 13:24:08","Pull","Barbell Bicep Curl","3","20","10","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Barbell Bench Press","1","45","10","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Barbell Bench Press","2","50","8","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Barbell Bench Press","3","52.5","7","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Dumbbell Shoulder Press","1","15","5","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Dumbbell Shoulder Press","2","15","5","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Dumbbell Shoulder Press","3","10","11","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Lateral Dumbbell Raises","1","8","12","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Lateral Dumbbell Raises","2","8","12","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Smith Machine Close Grip Bench Press","1","45","6","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Ab circuit","1","","15","","","",
"2023-09-15 15:18:49","Push & Abs ","Ab circuit","2","","10","","","",
"2023-09-15 15:18:49","Push & Abs ","Ab circuit","3","","9","","","",
"2023-09-15 15:18:49","Push & Abs ","Face Pull","1","30","13","","","lbs",
"2023-09-15 15:18:49","Push & Abs ","Face Pull","2","30","15","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Squat","1","45","5","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Squat","2","65","5","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Squat","3","85","5","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Squat","4","85","3","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Squat","5","75","5","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Leg Press","1","50","11","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Leg Press","2","50","11","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Leg Press","3","50","10","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Romanian Deadlift","1","45","10","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Romanian Deadlift","2","45","8","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Romanian Deadlift","3","45","8","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Hip Thrust","1","100","9","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Hip Thrust","2","100","9","","","lbs",
"2023-09-20 16:03:17","Legs & Glutes","Barbell Hip Thrust","3","100","9","","","lbs",
"2023-09-23 15:50:24","Push & Abs ","Barbell Bench Press","1","55","4","","","lbs",
"2023-09-23 15:50:24","Push & Abs ","Barbell Bench Press","2","55","4","","","lbs",
"2023-09-23 15:50:24","Push & Abs ","Barbell Bench Press","3","55","4","","","lbs",
"2023-09-23 15:50:24","Push & Abs ","Standing Barbell Military Press","1","35.5","9","","","lbs",
"2023-09-23 15:50:24","Push & Abs ","Standing Barbell Military Press","2","35.5","5","","","lbs",
"2023-09-23 15:50:24","Push & Abs ","Standing Barbell Military Press","3","35.5","6","","","lbs",
"2023-09-23 15:50:24","Push & Abs ","Lateral Dumbbell Raises","1","5","14","","","lbs",
"2023-09-23 15:50:24","Push & Abs ","Lateral Dumbbell Raises","2","8","10","","","lbs",
"2023-09-23 15:50:24","Push & Abs ","Lateral Dumbbell Raises","3","8","12","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Barbell Squat","1","45","6","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Barbell Squat","2","65","5","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Barbell Squat","3","85","5","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Barbell Squat","4","85","5","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Barbell Squat","5","85","5","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Leg Press","1","60","10","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Leg Press","2","60","10","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Leg Press","3","60","10","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Barbell Romanian Deadlift","1","45","10","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Barbell Romanian Deadlift","2","45","10","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Barbell Romanian Deadlift","3","45","10","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Cable Hip Abduction","1","50","30","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Cable Hip Abduction","2","50","32","","","lbs",
"2023-09-26 12:21:53","Legs & Glutes","Cable Hip Abduction","3","60","28","","","lbs",
"2023-09-29 15:56:30","Pull","Dumbbell Walking Lunges","1","10","15","","","lbs",
"2023-09-29 15:56:30","Pull","Dumbbell Walking Lunges","2","15","10","","","lbs",
"2023-09-29 15:56:30","Pull","Barbell Deadlifts","1","75","5","","","lbs",
"2023-09-29 15:56:30","Pull","Barbell Deadlifts","2","85","4","","","lbs",
"2023-09-29 15:56:30","Pull","Barbell Deadlifts","3","85","3","","","lbs",
"2023-09-29 15:56:30","Pull","Barbell Deadlifts","4","90","3","","","lbs",
"2023-09-29 15:56:30","Pull","Bent Over Barbell Row","1","45","6","","","lbs",
"2023-09-29 15:56:30","Pull","Wide Grip Lat Pull Down","1","40","15","","","lbs",
"2023-09-29 15:56:30","Pull","Wide Grip Lat Pull Down","2","40","15","","","lbs",
"2023-09-29 15:56:30","Pull","Wide Grip Lat Pull Down","3","40","15","","","lbs",
"2023-09-29 15:56:30","Pull","Barbell Bicep Curl","1","20","12","","","lbs",
"2023-09-29 15:56:30","Pull","Barbell Bicep Curl","2","20","12","","","lbs",
"2023-09-29 15:56:30","Pull","Barbell Bicep Curl","3","20","12","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Barbell Bench Press","1","45","10","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Barbell Bench Press","2","55","8","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Barbell Bench Press","3","55","7","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Barbell Bench Press","4","57.5","4","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Standing Barbell Military Press","1","33","5","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Standing Barbell Military Press","2","43","3","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Standing Barbell Military Press","3","43","2","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Standing Barbell Military Press","4","35.5","6","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Lateral Dumbbell Raises","1","8","12","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Lateral Dumbbell Raises","2","8","12","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Lateral Dumbbell Raises","3","8","12","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Seated Dumbbell Triceps Extension","1","12","15","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Seated Dumbbell Triceps Extension","2","12","12","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Seated Dumbbell Triceps Extension","3","12","10","","","lbs",
"2023-10-04 15:38:53","Push & Abs ","Ab circuit","1","","10","","","",
"2023-10-04 15:38:53","Push & Abs ","Ab circuit","2","","8","","","",
"2023-10-04 15:38:53","Push & Abs ","Ab circuit","3","","12","","","",
"2023-10-08 15:59:55","Push & Abs ","Barbell Bench Press","1","45","10","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Barbell Bench Press","2","55","7","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Barbell Bench Press","3","60","3","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Barbell Bench Press","4","60","3","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Standing Barbell Military Press","1","45","2","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Standing Barbell Military Press","2","33","10","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Standing Barbell Military Press","3","33","10","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Lateral Dumbbell Raises","1","8","12","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Lateral Dumbbell Raises","2","8","15","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Lateral Dumbbell Raises","3","8","15","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Cable Triceps Pushdown","1","60","10","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Cable Triceps Pushdown","2","60","11","","","lbs",
"2023-10-08 15:59:55","Push & Abs ","Cable Triceps Pushdown","3","60","10","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Squat","1","45","6","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Squat","2","65","6","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Squat","3","85","5","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Squat","4","85","5","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Squat","5","85","6","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Leg Press","1","70","10","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Leg Press","2","70","10","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Leg Press","3","70","10","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Romanian Deadlift","1","45","10","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Romanian Deadlift","2","45","10","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Romanian Deadlift","3","45","11","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Hip Thrust","1","65","13","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Hip Thrust","2","65","13","","","lbs",
"2023-10-11 16:00:57","Legs & Glutes","Barbell Hip Thrust","3","65","13","","","lbs",
"2023-10-15 15:39:24","Pull","Standing Barbell Military Press","1","45","3","","","lbs",
"2023-10-15 15:39:24","Pull","Standing Barbell Military Press","2","45","3","","","lbs",
"2023-10-15 15:39:24","Pull","Standing Barbell Military Press","3","43","3","","","lbs",
"2023-10-15 15:39:24","Pull","Barbell Deadlifts","1","90","2","","","lbs",
"2023-10-15 15:39:24","Pull","Barbell Deadlifts","2","85","3","","","lbs",
"2023-10-15 15:39:24","Pull","Barbell Deadlifts","3","85","4","","","lbs",
"2023-10-15 15:39:24","Pull","Barbell Deadlifts","4","75","4","","","lbs",
"2023-10-15 15:39:24","Pull","Pull Ups","1","90","8","","","lbs",
"2023-10-15 15:39:24","Pull","Pull Ups","2","90","8","","","lbs",
"2023-10-15 15:39:24","Pull","Pull Ups","3","90","8","","","lbs",
"2023-10-15 15:39:24","Pull","Wide Grip Lat Pull Down","1","40","8","","","lbs",
"2023-10-15 15:39:24","Pull","Wide Grip Lat Pull Down","2","40","8","","","lbs",
"2023-10-15 15:39:24","Pull","Wide Grip Lat Pull Down","3","30","10","","","lbs",
"2023-10-19 16:29:41","Legs & Glutes","Barbell Squat","1","45","9","","","lbs",
"2023-10-19 16:29:41","Legs & Glutes","Barbell Squat","2","65","6","","","lbs",
"2023-10-19 16:29:41","Legs & Glutes","Barbell Squat","3","90","5","","","lbs",
"2023-10-19 16:29:41","Legs & Glutes","Barbell Squat","4","90","5","","","lbs",
"2023-10-19 16:29:41","Legs & Glutes","Barbell Squat","5","90","5","","","lbs",
"2023-10-19 16:29:41","Legs & Glutes","Leg Press","1","70","11","","","lbs",
"2023-10-19 16:29:41","Legs & Glutes","Leg Press","2","70","10","","","lbs",
"2023-10-19 16:29:41","Legs & Glutes","Leg Press","3","70","12","","","lbs",
